HH 30y or less,HH Female Married,HH 65y or more,HH Female Widow,HH Disabled or chronically ill,HH Minimal education,HH Advanced education,HH Intermediate education,Working age members,Disabled working age members,HH Size,HH Size_sq,Dependency ratio,Owns a car,HH lives in rural area,Governorate_Mafraq,Governorate_Amman,Governorate_Tafila,Governorate_Zarqa,Governorate_Balqa,Governorate_Maan,Governorate_Aqaba,Governorate_Karak,Governorate_Jerash,Governorate_Madaba,Governorate_Ajloun,SCORE,id_transfer,weights,caseser
0,0,0,0,0,1,0,0,2,0,8,64,3,1,1,0,0,0,0,0,0,0,1,0,0,0,4.92146562,178,222.6470726,3119965
0,0,0,0,0,1,0,0,3,0,10,100,2.33,1,1,0,0,0,0,0,0,0,0,1,0,0,4.52714773,179,54.52730001,2318301
0,0,0,0,0,0,0,0,5,0,9,81,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,4.280729978,180,124.0270708,1207355
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,1,1,0,0,0,0,0,0,0,0,0,0,4.90434207,181,163.1259782,2217275
0,0,0,0,1,0,0,0,4,0.25,7,49,0.75,0,1,1,0,0,0,0,0,0,0,0,0,0,4.454095359,182,83.97255349,2217831
0,0,0,0,0,1,0,0,3,0,9,81,2,1,1,1,0,0,0,0,0,0,0,0,0,0,4.490830868,183,104.1764846,2216709
0,0,0,0,1,1,0,0,2,0.5,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.615195827,184,71.92372673,2217249
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,1,0,0,0,0,0,1,0,0,0,0,0,4.36382589,185,64.26130078,3323229
0,0,1,0,0,0,0,0,4,0,9,81,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,4.538768208,186,50.04296371,3222289
0,0,0,0,0,0,0,0,4,0,9,81,1.25,1,1,0,0,0,0,0,0,1,0,0,0,0,4.193755494,187,41.21794552,3424701
0,0,0,0,0,0,0,0,2,0,6,36,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3.681623892,188,44.38563852,3424671
1,0,0,0,0,0,0,1,2,0,8,64,3,1,1,1,0,0,0,0,0,0,0,0,0,0,4.75174901,189,77.11937511,2217025
0,1,0,0,0,0,0,0,6,0,10,100,0.67,0,0,0,0,0,0,0,0,0,1,0,0,0,4.498474248,190,72.11123121,3120699
0,0,0,0,0,0,0,1,2,0,8,64,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4.27067304,191,52.84423369,3424575
0,0,0,0,0,0,1,0,5,0,11,121,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.101717949,192,355.3095479,2114555
0,0,0,0,0,0,0,0,6,0,11,121,0.83,1,0,1,0,0,0,0,0,0,0,0,0,0,4.060026455,193,66.03089834,2217369
0,0,0,0,0,0,1,0,5,0,11,121,1.2,1,1,1,0,0,0,0,0,0,0,0,0,0,4.537240923,194,48.730911,2216531
0,0,0,0,0,1,0,0,3,0,9,81,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4.429386028,195,84.74120164,1105311
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,1,0,0,0,0,1,0,0,0,0,0,0,4.507836791,196,413.5827373,1207869
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,1,0,0,0,0,1,0,0,0,0,0,0,4.468242101,197,50.0654167,1206939
0,0,0,0,1,0,0,0,2,0.5,6,36,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2948804,198,162.2961714,3323521
0,0,0,0,0,0,0,1,6,0,9,81,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,5.652720468,199,455.0947948,1101871
0,0,1,0,0,0,0,0,1,0,5,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4.626418795,200,223.3042608,1105169
0,0,0,0,0,0,0,0,5,0.2,10,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373051422,201,226.3943029,2114885
0,0,0,0,0,1,0,0,4,0.25,10,100,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,4.204013782,202,127.2447649,2418819
0,0,0,0,0,0,0,0,5,0,11,121,1.2,1,0,0,0,0,0,0,1,0,0,0,0,0,4.199113994,203,135.2125201,3323001
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,0,0,0,0,0,1,0,0,4.187616398,204,76.7028364,2318359
0,0,0,0,0,0,0,0,3,0,8,64,1.67,1,1,1,0,0,0,0,0,0,0,0,0,0,4.342458723,205,82.19709299,2216739
0,0,0,0,0,0,0,0,5,0,10,100,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4.868007243,206,147.0833853,1207289
0,0,0,0,0,0,0,0,6,0,9,81,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,4.156178984,207,129.4192377,2217861
0,0,0,0,0,0,1,0,10,0,14,196,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,4.741209498,208,56.7209089,2419441
0,0,1,0,0,0,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.369144389,209,59.21656711,2216141
0,0,1,1,0,0,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,4.367521202,210,54.5602218,3120645
0,0,0,0,0,0,0,0,2,0,7,49,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,4.585345973,211,385.958633,3424229
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4.569752014,212,154.947217,3222319
0,0,0,0,0,1,0,0,5,0.2,9,81,0.8,0,1,1,0,0,0,0,0,0,0,0,0,0,4.79124421,213,97.59192353,2216695
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1,3.872366998,214,118.512281,2418551
1,0,0,1,0,1,0,0,1,0,5,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4.409041066,215,195.2283405,1105059
0,0,0,0,0,0,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.801805716,216,338.8113822,1101331
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,0,0,0,0,0,0,0,0,1,0,0,0,4.912850803,217,49.19713216,3120795
0,0,0,0,0,0,0,0,6,0,9,81,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.986236407,218,70.25770973,2217409
0,0,0,0,0,1,0,0,4,0,10,100,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.480031686,219,83.60502672,2216491
0,0,0,0,0,1,0,0,4,0,10,100,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,4.073226509,220,236.3659486,1207975
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,0,0,0,0,0,0,1,0,4.938562357,221,123.0575405,1411571
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,0,0,0,0,0,0,1,0,4.194694191,222,53.78971485,1411951
0,0,0,0,0,1,0,0,7,0,12,144,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1,4.661000988,223,54.24055334,2419419
0,0,0,0,0,0,1,0,4,0,10,100,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.06402647,224,207.6719614,2216481
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.290458103,225,55.9344747,2216819
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.511209679,226,58.51804071,2216881
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.561846374,227,70.25770973,2217401
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.137068269,228,74.23520803,2217845
0,0,0,0,0,0,1,0,2,0,8,64,3,1,0,0,0,1,0,0,0,0,0,0,0,0,4.901734768,229,66.14298656,3222452
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.639834759,230,325.6534892,1208191
0,0,0,0,0,1,0,0,5,0,9,81,0.8,0,1,1,0,0,0,0,0,0,0,0,0,0,3.895597036,231,91.36790041,2216779
0,0,0,0,0,1,0,0,4,0,10,100,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,4.373839523,232,355.3711949,2318045
0,0,1,0,0,0,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.843854758,233,48.730911,2216535
0,0,0,0,0,0,0,0,5,0,9,81,0.8,1,1,0,0,1,0,0,0,0,0,0,0,0,4.498093039,234,23.26457861,3222369
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,1,0,0,0,4.939963303,235,148.8011794,3119799
0,0,0,0,0,0,1,0,2,0,8,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4.497855893,236,276.307554,1102031
0,0,0,0,0,0,0,0,3,0,8,64,1.67,0,0,0,0,0,0,0,0,0,0,0,0,1,4.025264187,237,249.4371641,2418631
0,0,0,0,1,1,0,0,4,0.25,8,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.394563784,238,70.28729192,2217495
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.648266358,239,185.0865003,2217139
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.770518051,240,76.21082243,2217775
0,0,0,0,0,1,0,0,8,0,12,144,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,3.687784387,241,48.75757123,3120489
0,0,0,0,0,0,0,0,3,0,8,64,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,4.311510843,242,691.7682624,2112445
0,0,0,0,0,1,0,0,7,0,10,100,0.43,0,1,1,0,0,0,0,0,0,0,0,0,0,4.744906942,243,63.68937712,2217201
0,0,0,0,0,0,1,0,3,0,9,81,2,1,1,1,0,0,0,0,0,0,0,0,0,0,4.783436675,244,101.3816504,2217031
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4.024854211,245,172.2598206,1207515
0,0,1,0,0,1,0,0,4,0,10,100,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,4.537803665,246,77.38652914,3120715
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,4.166221604,247,47.92060588,3222235
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.216394749,248,68.39001366,1206965
0,0,0,0,1,1,0,0,4,0.25,9,81,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,3.401980767,249,197.7785158,2113715
0,0,0,0,0,0,0,0,2,0,7,49,2.5,1,1,0,0,0,0,0,0,0,0,0,1,0,4.85381246,250,36.30704109,1411935
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,4.28689034,251,176.1655419,3322709
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,4.476870645,252,254.5579902,3322879
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3.922840658,253,85.17795293,2216429
0,0,0,0,0,1,0,0,4,0,10,100,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.664156735,254,180.8671651,1102639
0,0,0,0,0,1,0,0,4,0,10,100,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3.976350815,255,73.55435302,1105501
0,0,0,1,0,0,0,0,5,0,8,64,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,4.974531719,256,46.717599,2216785
0,0,0,0,0,0,0,1,2,0,8,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22965375,257,285.0626379,2113529
0,0,0,0,0,0,0,1,2,0,8,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.058319278,258,205.9329535,2114275
0,0,1,0,0,0,0,0,4,0,8,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.859387311,259,33.15991973,3222435
0,0,0,0,0,1,0,0,2,0.5,6,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4.469268175,260,64.34562573,3424601
0,0,0,0,0,1,0,0,2,0,8,64,3,1,1,0,0,0,0,0,0,0,0,1,0,0,4.790553818,261,67.06262132,2318469
0,0,0,0,0,1,0,0,2,0,8,64,3,1,1,0,0,0,0,0,0,0,0,1,0,0,4.490311107,262,91.38203345,2318475
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,0,0,0,0,0,1,0,0,0,0,0,0,4.001509422,263,178.6915582,1207731
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4.102173833,264,81.30418317,3324026
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1,3.749133497,265,107.7017259,2419159
0,0,0,0,0,0,0,0,6,0,9,81,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,4.310648617,266,146.3290707,2217165
0,0,0,0,0,1,0,0,4,0,10,100,1.5,1,1,0,0,0,0,0,1,0,0,0,0,0,4.650282484,267,52.49083305,3323099
0,0,0,0,0,0,0,1,2,0,8,64,3,1,1,0,0,0,0,1,0,0,0,0,0,0,3.81390029,268,124.0270708,1207351
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,4.829687626,269,339.7028297,2112239
0,0,0,0,0,0,0,0,5,0,8,64,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0,3.393178483,270,24.85451921,3323609
0,0,0,0,0,1,0,0,7,0,12,144,0.71,0,1,0,0,0,1,0,0,0,0,0,0,0,4.455287566,271,79.53671067,1309925
0,0,0,0,0,0,1,0,4,0,10,100,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,4.58413876,272,573.6428196,1411331
0,0,0,0,0,0,0,0,2,0,6,36,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4.264111695,273,39.45987218,1411499
0,0,0,0,0,0,0,0,10,0,12,144,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,4.20343074,274,84.22213986,2217735
0,0,0,0,0,1,0,0,5,0,9,81,0.8,0,1,1,0,0,0,0,0,0,0,0,0,0,4.240993173,275,46.29999123,2216805
0,0,0,0,0,1,0,0,2,0,8,64,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4.646237679,276,297.6963568,2113469
0,0,1,0,0,0,0,0,5,0,8,64,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,4.225945489,277,99.18499408,2216445
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.354840156,278,417.4008173,2112579
0,0,0,1,0,0,0,0,4,0.5,8,64,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.686028372,279,109.1398738,1309499
0,0,1,1,0,0,0,0,1,0,5,25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4.080391322,280,923.4211714,1310769
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,1,0,0,0,0,0,0,0,0,1,0,0,4.307279175,281,291.1770897,2317981
1,0,0,1,0,1,0,0,1,0,4,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4.668227217,282,306.6494708,2215583
0,0,0,0,0,1,0,0,2,0,6,36,2,1,1,0,0,0,0,1,0,0,0,0,0,0,4.860408999,283,75.17871746,1206981
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.564460792,284,220.8084009,2215529
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.191768388,285,72.38971826,2216395
0,0,0,0,0,0,0,0,9,0,12,144,0.33,1,0,0,0,0,0,0,0,0,1,0,0,0,4.402871494,286,61.57280826,3120755
0,0,0,0,0,0,0,0,6,0,10,100,0.67,1,1,0,0,0,0,0,0,1,0,0,0,0,3.274481114,287,30.46160871,3424399
0,0,0,0,0,0,0,0,2,0,5,25,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,4.918701577,288,455.8109737,3221839
0,0,0,0,0,0,0,0,5,0,9,81,0.8,1,1,0,0,0,0,1,0,0,0,0,0,0,4.2183381,289,92.79421269,1207555
0,0,0,0,0,1,0,0,8,0.125,12,144,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427645418,290,398.5624182,2113589
0,0,0,0,0,0,0,1,4,0,10,100,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,4.348964673,291,121.1758738,1207495
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,1,0,0,0,0,1,0,0,0,0,0,0,4.704729503,292,90.64886685,1207621
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,4.653283769,293,72.22115301,1412125
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.644843476,294,54.96439969,2216969
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.595406175,295,63.68937712,2217205
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,1,0,0,0,0,0,0,1,0,0,0,0,4.199628606,296,28.92917682,3424365
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,0,0,0,0,0,0,1,0,0,0,0,0,4.953911021,297,273.6109229,3323571
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,1,0,0,0,0,0,0,0,0,4.632684905,298,59.11325089,3222085
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1,4.332234669,299,110.2414002,2419059
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4.442952768,300,82.34910148,2217659
0,0,1,0,0,0,0,0,3,0,7,49,1.33,0,1,1,0,0,0,0,0,0,0,0,0,0,4.2658028,301,55.9344747,2216815
0,0,0,0,0,1,0,0,4,0,8,64,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.634373771,302,59.75501747,3121129
0,0,0,0,0,0,0,1,4,0,9,81,1.25,0,1,1,0,0,0,0,0,0,0,0,0,0,4.191435036,303,74.89549236,2216985
0,0,0,0,0,1,0,0,3,0,8,64,1.67,1,1,1,0,0,0,0,0,0,0,0,0,0,4.773029462,304,260.2663635,2216012
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,4.851756141,305,104.9958773,2216571
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,4.690914767,306,80.19667145,2216609
0,0,1,1,0,0,0,0,1,0,4,16,3,0,1,0,0,0,0,0,0,0,1,0,0,0,4.674383341,307,49.97570566,3120549
0,0,1,1,0,0,0,0,1,0,4,16,3,0,1,0,0,0,0,0,0,0,1,0,0,0,5.362439173,308,39.77498803,3121351
0,0,0,0,0,0,1,0,2,0,7,49,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,4.82819996,309,261.0926416,2215891
0,0,0,0,0,0,0,0,5,0,8,64,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,4.078333907,310,78.51324191,3120891
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,3.874163153,311,214.1903078,1310905
0,0,0,0,0,1,0,0,6,0,11,121,0.83,1,1,0,0,0,0,1,0,0,0,0,0,0,4.53957047,312,124.0270708,1207359
0,0,1,0,0,1,0,0,4,0,9,81,1.25,0,1,0,0,0,0,0,0,0,1,0,0,0,3.612072179,313,35.21457992,3121329
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4.509912245,314,196.8989164,3120199
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4.740234926,315,57.88101432,3120811
0,0,0,0,0,0,0,0,7,0.143,10,100,0.43,1,1,1,0,0,0,0,0,0,0,0,0,0,4.165307383,316,139.3875336,2216745
0,0,0,0,0,1,0,0,5,0,10,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.350172871,317,114.5311794,2114685
0,0,0,0,0,0,0,0,3,0,6,36,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.357477096,318,75.2523512,3424535
1,0,0,0,0,1,0,0,6,0,9,81,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,3.646877345,319,48.46165022,3424445
0,0,0,0,0,0,0,1,2,0,7,49,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.909142134,320,150.6808356,3222332
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,1,1,0,0,0,0,0,0,0,0,0,0,4.368485599,321,72.17939772,2216169
0,0,1,0,0,0,0,0,6,0,11,121,0.83,1,1,0,0,0,0,0,1,0,0,0,0,0,4.010321114,322,66.15354317,3323191
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.751557187,323,68.80997511,2217445
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,4.44401232,324,306.5976832,2318075
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,4.624051172,325,306.5976832,2318079
0,0,0,0,0,0,0,0,8,0.125,11,121,0.38,0,0,0,1,0,0,0,0,0,0,0,0,0,4.600862328,326,277.6416688,1103531
0,0,0,0,0,1,0,0,4,0,10,100,1.5,1,1,0,0,0,0,0,0,0,0,0,1,0,4.513848859,327,29.61890194,1411975
0,0,0,0,0,1,0,0,6,0,11,121,0.83,1,1,0,0,0,0,0,0,1,0,0,0,0,4.369382736,328,92.16852792,3424505
0,0,0,0,0,0,1,0,4,0,10,100,1.5,1,1,0,0,0,0,0,0,0,1,0,0,0,4.60845566,329,25.6092932,3120959
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,0,1,0,0,4.450982288,330,248.7992034,2318035
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,0,1,0,0,4.758815554,331,457.3906784,2318211
0,0,0,0,0,1,0,0,6,0,10,100,0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,3.950754573,332,211.8947869,3322859
0,1,0,0,0,1,0,0,4,0,8,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.800177598,333,78.30100615,2217481
0,0,0,0,0,0,1,0,3,0,9,81,2,1,1,0,0,0,0,0,0,0,1,0,0,0,5.157202602,334,55.06112016,3120349
0,0,0,0,0,1,0,0,5,0,9,81,0.8,1,1,0,0,0,0,0,0,0,1,0,0,0,5.089352912,335,30.66405423,3121651
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,4.462070192,336,214.3756334,2217721
0,0,0,0,0,1,0,0,3,0,8,64,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,4.420652549,337,73.19972905,2114911
0,0,0,0,0,1,0,0,10,0,13,169,0.3,1,1,0,0,0,0,0,0,0,1,0,0,0,4.329246709,338,73.70385438,3121005
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,4.393493562,339,54.56722215,3424635
0,0,0,0,0,0,0,0,8,0,11,121,0.38,1,1,0,0,0,0,0,1,0,0,0,0,0,4.072382733,340,96.08676193,3323912
0,0,0,0,0,0,0,1,6,0,11,121,0.83,0,1,0,0,0,0,0,1,0,0,0,0,0,4.38697151,341,83.75133254,3323404
0,0,0,0,0,0,0,0,3,0,7,49,1.33,0,1,0,1,0,0,0,0,0,0,0,0,0,4.593488617,342,71.35723077,1106439
0,0,0,0,0,1,0,0,3,0,8,64,1.67,1,1,1,0,0,0,0,0,0,0,0,0,0,4.461839881,343,71.5310146,2217109
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.598377987,344,354.4399378,2112489
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.289067623,345,224.5605203,2113085
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.461137632,346,170.063999,2113099
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.115361759,347,257.1153205,2113519
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.570250288,348,266.1472674,2114209
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.376173653,349,227.939243,2114365
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.767843963,350,97.6861715,2114721
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.799994996,351,128.5664957,2115085
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.177092837,352,92.03201598,1206909
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.526483002,353,110.1284679,1206991
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3.606052657,354,66.9965905,1207219
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.35943274,355,126.6943197,1207341
0,0,0,0,0,1,0,0,5,0,9,81,0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,4.759464534,356,294.4123907,2318005
0,0,0,0,0,1,0,0,5,0,9,81,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,4.514273846,357,75.90198345,1207459
0,0,0,0,0,0,1,0,2,0,8,64,3,1,1,0,0,0,0,0,0,0,0,0,0,1,5.226022424,358,73.18146997,2419249
0,0,0,0,0,0,0,0,3,0,8,64,1.67,1,1,0,0,0,0,0,1,0,0,0,0,0,4.63115869,359,89.73357057,3323309
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.482611826,360,244.4082859,2112415
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.486111131,361,471.5770927,2113199
0,0,0,0,0,1,0,0,2,0,8,64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.821444851,362,116.0391936,2115455
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.863961502,363,82.23764075,1412135
0,0,0,0,0,1,0,0,8,0,12,144,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,4.754561761,364,110.1015065,3121582
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.153371633,365,65.29599881,1106525
0,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,4.611405339,366,84.22213986,2217731
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,1,0,0,0,0,0,0,0,1,0,0,0,4.785868833,367,116.0957106,3120251
0,0,0,0,0,0,0,0,6,0,8,64,0.33,0,1,1,0,0,0,0,0,0,0,0,0,0,4.268413073,368,82.19347397,2217875
0,0,0,1,0,0,0,0,5,0,9,81,0.8,1,1,0,0,0,0,0,0,0,1,0,0,0,4.663077117,369,162.0077586,3120025
