HH 30y or less,HH Female Married,HH 65y or more,HH Female Widow,HH Disabled or chronically ill,HH Minimal education,HH Advanced education,HH Intermediate education,Working age members,Disabled working age members,HH Size,HH Size_sq,Dependency ratio,Owns a car,HH lives in rural area,Governorate_Mafraq,Governorate_Amman,Governorate_Tafila,Governorate_Zarqa,Governorate_Balqa,Governorate_Maan,Governorate_Aqaba,Governorate_Karak,Governorate_Jerash,Governorate_Madaba,Governorate_Ajloun,SCORE,id_transfer
1,0,0,0,0,1,0,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.733514147,9162
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.733633759,9163
0,0,0,0,0,0,0,1,7,0,9,81,0.29,0,0,0,0,0,1,0,0,0,0,0,0,0,4.733729516,9164
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.73381315,9165
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733882171,9166
0,0,0,0,1,0,1,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.734061664,9167
0,0,0,0,1,1,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.734103273,9168
0,0,0,0,1,1,0,0,3,0,5,25,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,4.734147223,9169
0,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.73420084,9170
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,4.734231603,9171
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.734231603,9172
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.734279943,9173
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.734361235,9174
0,0,0,0,1,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.734506228,9175
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.734550161,9176
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.734706107,9177
0,0,0,0,0,1,0,0,5,0.2,6,36,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.734732462,9178
0,0,0,0,1,0,1,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.73493742,9179
0,0,0,0,0,0,1,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.735031101,9180
0,0,0,0,0,1,0,0,5,0.2,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735045152,9181
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.735050129,9182
0,0,0,0,1,0,0,1,7,0,9,81,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735073059,9183
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.735082036,9184
0,0,0,0,1,1,0,0,3,0,4,16,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.735208924,9185
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.735248436,9186
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.735406468,9187
0,0,0,0,1,0,1,0,2,0.5,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.73542622,9188
0,0,0,0,1,0,1,0,5,0,7,49,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.735515258,9189
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.735576701,9190
1,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735711488,9191
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.735796321,9192
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735799246,9193
0,0,0,0,0,0,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.735949879,9194
0,0,0,0,0,0,0,1,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.736133534,9195
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736143622,9196
0,0,0,0,0,0,1,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.736323002,9197
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,4.73639492,9198
0,0,0,0,1,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.736437016,9199
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.73644184,9200
0,0,0,0,1,1,0,0,5,0,5,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.736449294,9201
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.736536111,9202
0,0,0,0,0,0,0,1,3,0,6,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.736594569,9203
1,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736713667,9204
0,0,0,0,1,0,1,0,6,0,7,49,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,4.736794762,9205
0,0,0,0,0,0,1,0,3,0,5,25,0.67,0,0,0,0,0,1,0,0,0,0,0,0,0,4.736859633,9206
0,0,0,0,1,0,0,1,2,0,6,36,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.736886808,9207
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.736905216,9208
0,0,0,0,0,0,1,0,5,0,8,64,0.6,1,0,0,0,0,1,0,0,0,0,0,0,0,4.736971176,9209
0,0,0,0,0,0,1,0,5,0,9,81,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,4.737061624,9210
0,0,0,0,0,1,0,0,5,0,6,36,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.737142447,9211
0,0,0,0,1,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.737158514,9212
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.737224238,9213
0,0,0,0,1,1,0,0,4,0.25,8,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.737264766,9214
0,0,1,0,0,0,1,0,3,0,4,16,0.33,0,0,0,0,0,0,1,0,0,0,0,0,0,4.737292148,9215
0,0,0,0,1,1,0,0,6,0,7,49,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,4.737400733,9216
0,0,0,0,1,0,0,0,5,0,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.737446792,9217
0,0,0,0,0,0,1,0,2,0,4,16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.737642581,9218
0,0,0,0,0,1,0,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.737700828,9219
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.73772579,9220
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.737798921,9221
0,0,0,0,0,0,1,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.738080448,9222
0,0,0,0,1,0,1,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.738091392,9223
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.738129332,9224
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.738152678,9225
0,0,0,0,0,1,0,0,4,0,5,25,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,4.738240222,9226
0,0,0,0,0,1,0,0,4,0,5,25,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,4.738411787,9227
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.738461237,9228
0,0,0,0,0,0,1,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.738467801,9229
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.73864939,9230
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.738778451,9231
0,0,0,0,1,0,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73880324,9232
1,0,0,0,0,0,0,1,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,4.739179964,9233
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.73932732,9234
0,0,0,0,1,0,1,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.739511667,9235
0,0,0,0,1,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739576508,9236
0,0,0,0,1,1,0,0,5,0.2,7,49,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.739587436,9237
0,0,0,0,1,0,0,1,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.739594929,9238
0,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.739731673,9239
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.739798976,9240
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.739854039,9241
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.739919587,9242
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.739974206,9243
0,0,0,0,0,0,1,0,1,0,3,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.739989499,9244
0,0,0,0,0,0,1,0,3,0,7,49,1.33,1,0,0,1,0,0,0,0,0,0,0,0,0,4.740075634,9245
0,0,0,0,0,1,0,0,3,0,5,25,0.67,0,0,0,0,0,1,0,0,0,0,0,0,0,4.740080378,9246
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.740193382,9247
0,0,1,0,1,1,0,0,4,0.5,5,25,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,4.740241143,9248
0,0,0,0,0,0,1,0,3,0,6,36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.740295308,9249
0,0,0,0,0,0,1,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.740347723,9250
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,4.740396641,9251
1,0,0,0,0,0,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.740563906,9252
1,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.740577006,9253
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.740587923,9254
0,0,0,0,1,1,0,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.740620237,9255
0,0,0,0,0,1,0,0,6,0,8,64,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,4.740722192,9256
0,0,0,0,1,1,0,0,3,0,6,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.740812058,9257
0,0,0,0,0,0,1,0,3,0,8,64,1.67,1,0,0,1,0,0,0,0,0,0,0,0,0,4.740814969,9258
0,0,0,0,0,0,0,0,1,0,3,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.740819335,9259
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.740930655,9260
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.740941568,9261
0,0,0,0,0,0,0,1,2,0,4,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4.740943751,9262
0,0,0,0,0,0,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.741087792,9263
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.741118343,9264
0,0,0,0,0,0,1,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.741165042,9265
0,0,0,0,0,0,1,0,3,0,6,36,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.741279087,9266
0,0,0,0,1,0,1,0,4,0,6,36,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.741359086,9267
0,0,0,0,1,0,1,0,4,0.25,7,49,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,4.741563729,9268
0,0,0,0,1,0,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.741726997,9269
0,0,0,0,0,1,0,0,2,0,4,16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.741827313,9270
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,4.742235743,9271
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.742260737,9272
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.742403717,9273
0,0,0,0,0,0,1,0,1,0,3,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.74244498,9274
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.742572826,9275
0,0,0,0,1,0,0,1,3,0.333,6,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.742689035,9276
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.742781992,9277
0,0,0,0,0,0,0,1,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.742792885,9278
0,0,0,0,0,1,0,0,5,0,8,64,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.742876757,9279
0,0,0,0,0,1,0,0,5,0,7,49,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,4.742993605,9280
0,0,0,0,0,0,1,0,8,0,8,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.742995472,9281
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.743052101,9282
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.743093483,9283
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.743104372,9284
0,0,0,0,0,1,0,0,1,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74322923,9285
0,0,0,0,0,1,0,0,5,0,7,49,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,4.743256191,9286
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.743280766,9287
0,0,0,0,0,0,0,0,2,0,4,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.743300363,9288
0,0,0,0,0,0,0,1,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.743348266,9289
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.743383103,9290
0,0,0,0,0,1,0,0,2,0,3,9,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.743426648,9291
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.743527664,9292
0,0,0,0,0,0,0,1,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.743532889,9293
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,4.743543587,9294
0,0,0,0,0,0,1,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.743674817,9295
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.74373489,9296
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.743794525,9297
0,0,0,0,0,0,0,1,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.743820206,9298
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.743933804,9299
0,0,0,0,0,0,1,0,2,0,4,16,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4.743983853,9300
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.744008223,9301
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.744011705,9302
0,0,0,0,0,1,0,0,5,0,9,81,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,4.744017701,9303
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744112227,9304
0,0,0,0,0,0,1,0,2,0,4,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.744129633,9305
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744177496,9306
0,0,0,0,0,0,0,1,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.744218831,9307
0,0,0,0,1,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744310196,9308
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.744394593,9309
0,0,0,0,0,0,1,0,5,0,6,36,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.744434903,9310
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.744495076,9311
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.744545097,9312
0,0,0,0,0,0,1,0,4,0,5,25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744547707,9313
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.744647305,9314
1,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.74466905,9315
0,0,0,0,1,1,0,0,6,0.167,6,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.744769796,9316
0,0,0,0,1,0,1,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.744910389,9317
0,0,0,0,1,0,1,0,4,0,6,36,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,4.744959664,9318
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.745145149,9319
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,4.74530771,9320
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.745389995,9321
0,0,0,0,0,1,0,0,5,0,6,36,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.745391443,9322
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,4.745399845,9323
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.745401583,9324
0,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.745408537,9325
0,0,0,0,0,0,1,0,6,0,8,64,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.745643832,9326
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.745657952,9327
0,0,0,0,0,0,1,0,3,0,5,25,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,4.74572312,9328
0,0,0,0,0,0,1,0,2,0,3,9,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.745743393,9329
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.74574571,9330
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.745788283,9331
0,0,0,0,0,1,0,0,6,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.745862131,9332
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.745875162,9333
0,0,0,0,0,1,0,0,2,0,4,16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.745905567,9334
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.746105353,9335
0,0,0,0,1,0,0,0,2,0.5,3,9,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.746163254,9336
0,0,0,0,1,0,1,0,3,0,5,25,0.67,0,0,0,0,0,0,1,0,0,0,0,0,0,4.746246047,9337
1,0,0,0,1,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.746298586,9338
0,0,0,0,0,0,1,0,4,0,6,36,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.746442581,9339
0,0,0,0,1,0,1,0,5,0,6,36,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.746452711,9340
0,0,0,0,1,1,0,0,3,0,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.746501331,9341
0,0,0,0,0,1,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.746502634,9342
0,0,0,0,0,1,0,0,6,0,9,81,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.746531814,9343
0,0,0,0,1,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.746674089,9344
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.74684508,9345
0,0,0,0,1,0,0,1,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.746864174,9346
1,0,0,0,0,0,1,0,2,0,4,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.746949657,9347
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.747006063,9348
0,0,0,0,1,1,0,0,2,0,3,9,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.747138388,9349
0,0,0,0,1,1,0,0,5,0,6,36,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.747239609,9350
0,0,0,0,1,1,0,0,4,0.5,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.74724467,9351
0,0,0,0,0,0,1,0,2,0,6,36,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.747374072,9352
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.747464571,9353
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.747476714,9354
0,0,0,0,1,1,0,0,4,0.25,5,25,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,4.747551304,9355
0,0,0,0,0,0,1,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.747580791,9356
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.747584261,9357
0,0,0,0,0,0,1,0,5,0.2,6,36,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.74762849,9358
0,0,0,0,0,0,0,1,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.747714341,9359
0,0,0,0,0,1,0,0,5,0,7,49,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.747745558,9360
0,0,0,0,1,0,1,0,2,0.5,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.747884288,9361
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.748046838,9362
0,0,0,0,0,0,1,0,1,0,3,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.748190582,9363
0,0,0,0,0,1,0,0,3,0,6,36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.748309029,9364
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,1,0,0,0,1,0,0,0,0,0,0,0,4.748319428,9365
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.748506602,9366
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.74852783,9367
0,0,0,0,0,0,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.748532162,9368
0,0,0,0,1,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.748540827,9369
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.748572451,9370
0,0,0,0,1,1,0,0,3,0,6,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.748616637,9371
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.748655622,9372
0,0,0,0,1,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.748761743,9373
0,0,0,0,1,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.748761743,9374
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.748841867,9375
0,0,0,0,0,0,0,1,2,0,4,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4.748941471,9376
1,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748965289,9377
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.749106014,9378
0,0,0,0,0,0,0,1,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74919477,9379
0,0,1,0,0,1,0,0,5,0,6,36,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,4.749308047,9380
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.749398227,9381
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.749562695,9382
